County,Tier,price,year,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
Pitt,2,3495,2004,excellent,6 cylinders,gas,70610,clean,automatic,fwd,sedan,white
Pitt,2,5000,2000,excellent,6 cylinders,gas,230000,clean,automatic,rwd,SUV,grey
Pitt,2,950,1995,fair,4 cylinders,gas,191700,clean,automatic,rwd,sedan,black
Pitt,2,1000,2000,fair,5 cylinders,gas,104009,salvage,automatic,fwd,sedan,blue
Pitt,2,800,2003,fair,4 cylinders,gas,194000,clean,automatic,fwd,sedan,white
Pitt,2,18995,2006,good,8 cylinders,gas,175000,clean,automatic,4wd,SUV,black
Pitt,2,9000,2008,good,8 cylinders,diesel,4.00E+05,clean,automatic,rwd,other,yellow
Pitt,2,6800,2005,excellent,8 cylinders,gas,256000,clean,automatic,rwd,truck,white
Pitt,2,16995,2013,good,8 cylinders,gas,163845,clean,automatic,4wd,truck,black
Pitt,2,2950,2004,good,4 cylinders,gas,119882.4,clean,manual,fwd,coupe,white
Pitt,2,17995,2008,good,6 cylinders,gas,84561,clean,other,4wd,SUV,black
Pitt,2,26995,2007,excellent,6 cylinders,diesel,193989,clean,manual,4wd,truck,red
Pitt,2,123,2004,excellent,6 cylinders,gas,177000,clean,automatic,rwd,SUV,grey
Pitt,2,10300,2004,excellent,6 cylinders,gas,95000,rebuilt,manual,rwd,sedan,black
Pitt,2,9900,2011,good,8 cylinders,gas,243000,clean,automatic,4wd,pickup,silver
Pitt,2,4200,2008,good,8 cylinders,gas,240000,clean,automatic,4wd,SUV,white
Pitt,2,350,2001,fair,8 cylinders,gas,119882.3653,clean,automatic,4wd,sedan,green
Pitt,2,46995,2015,good,8 cylinders,diesel,91000,clean,automatic,4wd,truck,red
Pitt,2,21995,2007,excellent,8 cylinders,diesel,129,clean,automatic,4wd,truck,white
Pitt,2,2500,2006,fair,8 cylinders,gas,248965,clean,automatic,4wd,SUV,silver
Pitt,2,6995,2006,excellent,4 cylinders,gas,162119,clean,automatic,4wd,wagon,green
Pitt,2,7995,2006,good,8 cylinders,gas,178000,clean,automatic,rwd,van,white
Pitt,2,3500,2000,good,6 cylinders,gas,320095,clean,automatic,rwd,mini-van,custom
Pitt,2,20000,2003,good,8 cylinders,diesel,119882.3653,clean,automatic,4wd,truck,brown
Pitt,2,15995,2005,good,8 cylinders,diesel,221000,clean,automatic,4wd,truck,black
Pitt,2,17995,2015,like new,4 cylinders,gas,56606,clean,automatic,fwd,sedan,white
Pitt,2,12900,2007,excellent,8 cylinders,gas,176929,clean,automatic,4wd,SUV,black
Pitt,2,12500,2008,good,8 cylinders,gas,150000,clean,automatic,4wd,offroad,blue
Pitt,2,9800,2010,excellent,4 cylinders,gas,119882.3653,clean,automatic,fwd,SUV,blue
Pitt,2,7995,2008,excellent,6 cylinders,hybrid,184716,clean,automatic,4wd,SUV,silver
Pitt,2,5495,2007,good,8 cylinders,gas,228835,clean,automatic,rwd,van,silver
Pitt,2,2500,2010,good,4 cylinders,gas,184000,clean,automatic,fwd,sedan,black
Pitt,2,3000,1998,fair,8 cylinders,gas,113680,clean,automatic,rwd,pickup,green
Pitt,2,7795,2008,excellent,6 cylinders,gas,128466,clean,automatic,4wd,SUV,brown
Pitt,2,15995,2005,good,8 cylinders,diesel,221000,clean,automatic,4wd,truck,black
Pitt,2,22995,2006,excellent,6 cylinders,diesel,168,clean,automatic,4wd,truck,blue
Pitt,2,6400,2009,excellent,4 cylinders,gas,89000,clean,manual,fwd,sedan,black
Pitt,2,5500,2005,excellent,6 cylinders,gas,137000,clean,manual,rwd,coupe,red
Pitt,2,2400,1997,good,4 cylinders,gas,119882.4,salvage,automatic,4wd,SUV,red
Pitt,2,14300,2007,good,8 cylinders,gas,66732,rebuilt,automatic,rwd,sedan,yellow
Pitt,2,23900,2013,good,8 cylinders,gas,119882.4,clean,automatic,4wd,truck,brown
Pitt,2,24995,2011,good,6 cylinders,gas,102221,clean,automatic,4wd,SUV,black
Pitt,2,12890,2014,excellent,4 cylinders,gas,66375,clean,automatic,4wd,SUV,white
Pitt,2,17900,2006,good,8 cylinders,diesel,191000,clean,automatic,4wd,truck,red
Pitt,2,2300,1998,good,8 cylinders,gas,151000,clean,automatic,rwd,sedan,black
Pitt,2,5600,2009,excellent,6 cylinders,gas,191700,rebuilt,automatic,fwd,coupe,blue
Pitt,2,14995,2014,good,8 cylinders,gas,106000,clean,automatic,rwd,van,white
Pitt,2,4000,2006,excellent,4 cylinders,gas,202000,clean,manual,fwd,hatchback,blue
Pitt,2,21995,2014,like new,6 cylinders,gas,119882.4,clean,automatic,4wd,SUV,white
Pitt,2,17995,2006,good,8 cylinders,gas,89153,clean,automatic,rwd,coupe,red
Pitt,2,33500,2016,like new,6 cylinders,gas,37574,clean,automatic,4wd,SUV,red
Pitt,2,2500,1998,good,6 cylinders,gas,146000,clean,automatic,4wd,SUV,black
Pitt,2,2500,2006,good,4 cylinders,gas,168000,clean,automatic,rwd,pickup,red
Pitt,2,11595,2010,excellent,6 cylinders,gas,121272,clean,automatic,4wd,SUV,white
Pitt,2,2500,2004,excellent,4 cylinders,gas,160000,clean,automatic,4wd,wagon,silver
Pitt,2,2200,2008,good,4 cylinders,gas,179000,clean,automatic,fwd,sedan,silver
Pitt,2,5995,2013,good,4 cylinders,gas,127000,clean,automatic,fwd,SUV,black
Pitt,2,10995,2011,excellent,6 cylinders,gas,126110,clean,automatic,rwd,sedan,white
Pitt,2,21900,2012,good,8 cylinders,gas,170000,clean,automatic,4wd,truck,black
Pitt,2,14900,2016,excellent,4 cylinders,gas,60000,clean,automatic,4wd,SUV,grey
Pitt,2,8495,2010,excellent,6 cylinders,gas,102609,clean,automatic,4wd,sedan,red
Pitt,2,2000,1993,fair,8 cylinders,gas,258000,clean,automatic,4wd,truck,white
Pitt,2,19900,2013,good,8 cylinders,gas,168000,clean,automatic,4wd,truck,white
Pitt,2,14495,2008,excellent,8 cylinders,gas,91,clean,automatic,4wd,truck,black
Pitt,2,2500,2006,good,8 cylinders,gas,186000,clean,automatic,fwd,sedan,black
Pitt,2,4900,2007,good,8 cylinders,gas,209000,clean,automatic,rwd,pickup,white
Pitt,2,9300,2011,excellent,6 cylinders,gas,116411,clean,automatic,fwd,SUV,white
Pitt,2,27900,2011,good,8 cylinders,diesel,171000,clean,automatic,4wd,truck,silver
Pitt,2,1500,1995,good,8 cylinders,gas,119882.4,clean,automatic,rwd,other,white
Pitt,2,15995,2014,good,6 cylinders,gas,119000,clean,automatic,rwd,truck,silver
Pitt,2,11500,1992,excellent,8 cylinders,gas,37000,clean,manual,rwd,convertible,red
Pitt,2,11500,2016,excellent,4 cylinders,gas,9500,lien,automatic,fwd,hatchback,silver
Pitt,2,5800,2009,excellent,6 cylinders,gas,225000,clean,automatic,fwd,sedan,green
Pitt,2,29500,1989,excellent,8 cylinders,gas,128000,clean,manual,rwd,coupe,silver
Pitt,2,17000,1988,excellent,6 cylinders,diesel,119882.4,clean,manual,rwd,other,blue
Pitt,2,24995,2013,excellent,6 cylinders,gas,112567,clean,automatic,4wd,pickup,brown
Pitt,2,1500,1998,good,8 cylinders,gas,188000,clean,automatic,4wd,SUV,brown
Pitt,2,2000,2001,good,8 cylinders,gas,153000,clean,automatic,4wd,pickup,green
Pitt,2,46995,2015,good,8 cylinders,diesel,91000,clean,automatic,4wd,truck,red
Pitt,2,17900,2006,good,8 cylinders,diesel,191000,clean,automatic,4wd,truck,red
Pitt,2,5995,2012,excellent,4 cylinders,gas,126345,clean,manual,fwd,sedan,white
Pitt,2,4795,2004,excellent,6 cylinders,gas,251961,clean,automatic,rwd,sedan,grey
Pitt,2,21900,2012,good,8 cylinders,gas,170000,clean,automatic,4wd,truck,black
Pitt,2,11495,2013,good,4 cylinders,gas,77106,clean,automatic,fwd,sedan,white
Pitt,2,22500,2011,excellent,8 cylinders,gas,85000,lien,automatic,rwd,truck,silver
Pitt,2,3995,2005,excellent,4 cylinders,gas,177345,clean,automatic,fwd,sedan,red
Pitt,2,12995,2011,good,8 cylinders,gas,189000,clean,automatic,rwd,truck,black
Pitt,2,13800,2015,like new,6 cylinders,gas,119882.4,clean,automatic,fwd,sedan,red
Pitt,2,7995,2005,excellent,6 cylinders,gas,161335,clean,automatic,rwd,SUV,blue
Pitt,2,4000,1968,good,8 cylinders,gas,119882.4,clean,automatic,rwd,truck,silver
Pitt,2,38900,2016,excellent,6 cylinders,diesel,33000,clean,automatic,4wd,truck,red
Pitt,2,2995,2007,good,6 cylinders,gas,208491,clean,automatic,4wd,SUV,grey
Pitt,2,2995,2008,good,6 cylinders,gas,119882.3653,clean,automatic,fwd,mini-van,blue
Pitt,2,26995,2007,excellent,6 cylinders,diesel,193885,clean,manual,4wd,truck,red
Pitt,2,34000,2016,excellent,other,gas,20923,clean,manual,4wd,SUV,green
Pitt,2,2200,1994,fair,6 cylinders,gas,130550,clean,automatic,rwd,sedan,black
Pitt,2,44900,2015,good,8 cylinders,diesel,88000,clean,automatic,4wd,truck,black
Pitt,2,9995,1986,good,8 cylinders,gas,86075,clean,automatic,rwd,convertible,white
Pitt,2,2800,1993,fair,8 cylinders,gas,223450,clean,automatic,rwd,truck,brown
Pitt,2,2000,2005,salvage,4 cylinders,gas,119882.4,salvage,automatic,fwd,sedan,grey
Pitt,2,13995,2011,like new,6 cylinders,gas,78537,clean,automatic,4wd,sedan,silver
Pitt,2,15995,2014,good,8 cylinders,gas,199000,clean,automatic,rwd,truck,white
Pitt,2,23900,2013,good,8 cylinders,gas,127000,clean,automatic,4wd,truck,black
Pitt,2,3600,1987,fair,4 cylinders,gas,119882.3653,clean,automatic,fwd,pickup,red
Pitt,2,3500,2003,excellent,6 cylinders,gas,98000,clean,automatic,fwd,sedan,white
Pitt,2,26995,2012,excellent,6 cylinders,gas,126,clean,automatic,4wd,SUV,red
Pitt,2,8200,2007,excellent,6 cylinders,gas,110000,clean,automatic,4wd,SUV,silver
Pitt,2,5495,2007,excellent,6 cylinders,gas,138020,clean,automatic,fwd,sedan,red
Pitt,2,21900,2012,good,8 cylinders,gas,170000,clean,automatic,4wd,truck,black
Pitt,2,27900,2011,good,8 cylinders,diesel,171000,clean,automatic,4wd,truck,silver
Pitt,2,3600,2009,excellent,4 cylinders,gas,148000,clean,automatic,fwd,sedan,blue
Pitt,2,15995,2014,good,8 cylinders,gas,199000,clean,automatic,rwd,truck,white
Pitt,2,33500,2016,like new,6 cylinders,gas,37574,clean,automatic,4wd,SUV,red
Pitt,2,19500,1979,like new,8 cylinders,gas,64818,clean,automatic,rwd,pickup,red
Pitt,2,54995,2008,good,8 cylinders,diesel,130704,clean,automatic,4wd,SUV,black
Pitt,2,5000,2013,excellent,4 cylinders,gas,80000,rebuilt,automatic,fwd,sedan,blue
Pitt,2,6800,2003,good,8 cylinders,gas,204000,clean,automatic,4wd,SUV,silver
Pitt,2,3995,2001,good,8 cylinders,gas,119882.4,clean,automatic,rwd,SUV,blue
Pitt,2,1600,1998,good,4 cylinders,gas,186000,clean,automatic,4wd,wagon,red
Pitt,2,33900,2012,good,8 cylinders,diesel,168000,clean,automatic,4wd,truck,white
Pitt,2,5000,1980,good,8 cylinders,gas,1.00E+05,clean,automatic,rwd,coupe,black
Pitt,2,16995,2011,good,6 cylinders,gas,54893,clean,automatic,rwd,coupe,black
Pitt,2,11500,2005,good,6 cylinders,gas,98000,clean,automatic,4wd,SUV,blue
Pitt,2,22968,2017,excellent,other,gas,40312,clean,manual,rwd,sedan,white
Pitt,2,26500,2006,excellent,8 cylinders,diesel,178000,parts only,automatic,4wd,truck,grey
Pitt,2,3900,2007,fair,5 cylinders,gas,157000,clean,automatic,4wd,truck,blue
Pitt,2,11399,2009,excellent,6 cylinders,gas,109350,clean,automatic,4wd,SUV,white
Pitt,2,18995,2006,good,8 cylinders,gas,175000,clean,automatic,4wd,SUV,black
Pitt,2,5495,2005,excellent,8 cylinders,gas,197166,clean,automatic,rwd,sedan,blue
Pitt,2,9995,2006,good,8 cylinders,gas,152685,clean,automatic,rwd,truck,green
Pitt,2,4000,2006,excellent,4 cylinders,gas,202000,clean,manual,fwd,hatchback,blue
Pitt,2,4750,2005,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,white
Pitt,2,10995,2009,excellent,6 cylinders,gas,82883,clean,automatic,4wd,SUV,grey
Pitt,2,3000,2003,good,8 cylinders,gas,159000,clean,automatic,4wd,SUV,silver
Pitt,2,950,1994,fair,6 cylinders,gas,119882.4,clean,automatic,fwd,mini-van,white
Pitt,2,12995,2007,excellent,6 cylinders,gas,113669,clean,automatic,4wd,SUV,grey
Pitt,2,12900,2011,good,6 cylinders,gas,73955,clean,automatic,rwd,convertible,red
Pitt,2,4795,2004,excellent,6 cylinders,gas,251961,clean,automatic,rwd,sedan,grey
Pitt,2,4500,2008,good,4 cylinders,gas,189800,clean,automatic,fwd,SUV,black
Pitt,2,20900,2011,good,8 cylinders,gas,127000,clean,automatic,4wd,truck,red
Pitt,2,6995,2006,excellent,6 cylinders,gas,109280,clean,automatic,fwd,sedan,black
Pitt,2,16500,2003,excellent,8 cylinders,diesel,209000,clean,automatic,4wd,pickup,custom
Pitt,2,7900,1997,good,6 cylinders,gas,168159,clean,manual,4wd,SUV,blue
Pitt,2,6000,2005,good,8 cylinders,gas,231000,clean,automatic,4wd,SUV,grey
Pitt,2,5100,1997,fair,6 cylinders,diesel,199000,clean,automatic,rwd,truck,red
Pitt,2,2300,1998,good,8 cylinders,gas,151000,clean,automatic,rwd,sedan,black
Pitt,2,5500,2005,like new,8 cylinders,gas,133220,clean,automatic,4wd,pickup,blue
Pitt,2,14295,2010,excellent,8 cylinders,gas,126777,clean,automatic,4wd,SUV,white
Pitt,2,5495,2007,excellent,6 cylinders,gas,138020,clean,automatic,fwd,sedan,red
Pitt,2,7995,2004,excellent,4 cylinders,gas,115414,clean,manual,rwd,truck,silver
Pitt,2,15995,2005,good,8 cylinders,diesel,221000,clean,automatic,4wd,truck,black
Pitt,2,3700,2003,good,6 cylinders,gas,132645,clean,automatic,rwd,truck,white
Pitt,2,24995,2007,excellent,6 cylinders,diesel,194,clean,automatic,4wd,truck,red
Pitt,2,18995,2014,good,8 cylinders,gas,138585,clean,automatic,rwd,sedan,white
Pitt,2,34995,2011,good,8 cylinders,diesel,110095,clean,automatic,4wd,truck,white
Pitt,2,21900,2005,good,8 cylinders,gas,140000,clean,automatic,4wd,truck,silver
Pitt,2,16995,2006,good,8 cylinders,diesel,189024,clean,automatic,4wd,truck,red
Pitt,2,44900,2015,good,8 cylinders,diesel,88000,clean,automatic,4wd,truck,black
Pitt,2,34000,2016,excellent,other,gas,20923,clean,manual,4wd,SUV,green
Pitt,2,15499,2006,excellent,8 cylinders,gas,75000,clean,automatic,rwd,truck,white
Pitt,2,12900,2010,good,8 cylinders,gas,128000,clean,automatic,rwd,SUV,silver
Pitt,2,6200,2006,good,6 cylinders,gas,182000,clean,automatic,rwd,sedan,red
Pitt,2,7995,2006,good,8 cylinders,gas,178000,clean,automatic,rwd,van,white
Pitt,2,2900,2007,excellent,6 cylinders,gas,190000,clean,automatic,fwd,sedan,black
Pitt,2,2200,2005,good,4 cylinders,gas,195639,clean,manual,4wd,sedan,black
Pitt,2,14995,2002,good,8 cylinders,gas,67931,clean,automatic,rwd,convertible,silver
Pitt,2,6500,1987,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,convertible,red
Pitt,2,19900,2014,good,6 cylinders,gas,70000,clean,automatic,rwd,truck,grey
Pitt,2,2000,1997,good,4 cylinders,gas,119882.4,missing,automatic,4wd,sedan,grey
Pitt,2,8995,2007,good,8 cylinders,gas,91487,clean,automatic,4wd,SUV,black
Pitt,2,13995,2010,excellent,8 cylinders,gas,167210,clean,automatic,rwd,SUV,white
Pitt,2,19995,2007,excellent,6 cylinders,diesel,147,clean,manual,rwd,truck,silver
Pitt,2,23368,2017,excellent,other,gas,35862,clean,manual,rwd,sedan,white
Pitt,2,29000,2016,excellent,6 cylinders,gas,16000,clean,automatic,fwd,mini-van,brown
Pitt,2,4000,1977,good,8 cylinders,gas,138000,clean,automatic,rwd,pickup,grey
Pitt,2,27995,2010,excellent,6 cylinders,diesel,157,clean,automatic,4wd,truck,white
Pitt,2,14000,2005,excellent,8 cylinders,gas,70600,clean,automatic,rwd,convertible,silver
Pitt,2,19900,2013,good,8 cylinders,gas,168000,clean,automatic,4wd,truck,white
Pitt,2,3000,2008,like new,6 cylinders,gas,170000,clean,automatic,rwd,truck,blue
Pitt,2,21995,2014,like new,6 cylinders,gas,84933,clean,automatic,4wd,SUV,white
Pitt,2,6000,2008,excellent,4 cylinders,gas,119882.4,clean,automatic,fwd,sedan,blue
Pitt,2,13995,2010,excellent,8 cylinders,gas,167210,clean,automatic,rwd,SUV,white
Pitt,2,14300,2007,good,8 cylinders,gas,66732,rebuilt,automatic,rwd,sedan,yellow
Pitt,2,20000,2014,excellent,4 cylinders,gas,71000,clean,automatic,fwd,other,black
Pitt,2,3600,2006,fair,8 cylinders,gas,320000,clean,automatic,rwd,truck,blue
Pitt,2,5600,1995,excellent,4 cylinders,gas,156000,clean,manual,4wd,SUV,black
Pitt,2,10995,2010,excellent,6 cylinders,gas,128499,clean,automatic,4wd,SUV,white
Pitt,2,15000,2006,excellent,4 cylinders,gas,108000,clean,manual,4wd,sedan,silver
Pitt,2,10995,2011,excellent,6 cylinders,gas,99228,clean,automatic,4wd,SUV,grey
Pitt,2,800,2000,fair,5 cylinders,gas,104009,salvage,automatic,fwd,sedan,blue
Pitt,2,7900,2012,like new,4 cylinders,gas,119882.3653,clean,automatic,fwd,sedan,black
Pitt,2,5200,2000,excellent,8 cylinders,diesel,119882.4,clean,automatic,rwd,other,white
Pitt,2,2000,2008,good,6 cylinders,gas,152000,clean,automatic,fwd,SUV,white
Pitt,2,34900,2015,excellent,8 cylinders,gas,115000,clean,automatic,4wd,SUV,black
Pitt,2,8500,2005,excellent,6 cylinders,gas,164439,clean,automatic,fwd,sedan,silver
Pitt,2,4800,2004,good,8 cylinders,gas,227000,clean,automatic,4wd,SUV,black
Pitt,2,2250,2002,good,4 cylinders,gas,119250,clean,automatic,fwd,sedan,silver
Pitt,2,16495,2010,good,8 cylinders,gas,158831,clean,automatic,4wd,truck,white
Pitt,2,16500,2007,excellent,8 cylinders,gas,67000,clean,automatic,fwd,sedan,yellow
Pitt,2,5995,2007,excellent,6 cylinders,gas,122513,clean,automatic,fwd,sedan,black
Pitt,2,13995,2016,excellent,4 cylinders,gas,81000,clean,automatic,fwd,SUV,black
Pitt,2,63900,2018,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,white
Pitt,2,7495,2007,excellent,6 cylinders,gas,142397,clean,automatic,fwd,mini-van,grey
Pitt,2,4595,2007,excellent,4 cylinders,gas,204121,clean,manual,fwd,sedan,red
Pitt,2,19500,1979,like new,8 cylinders,gas,64818,clean,automatic,rwd,pickup,red
Pitt,2,2700,2000,good,6 cylinders,gas,119882.4,clean,automatic,4wd,SUV,blue
Pitt,2,2800,1998,excellent,8 cylinders,gas,190,clean,automatic,rwd,truck,blue
Pitt,2,5995,2008,good,4 cylinders,gas,75133,clean,automatic,rwd,sedan,black
Pitt,2,600,1990,fair,6 cylinders,gas,170000,clean,automatic,fwd,mini-van,grey
Pitt,2,3995,1999,excellent,6 cylinders,gas,189903,clean,automatic,4wd,SUV,green
Pitt,2,2400,2002,good,4 cylinders,gas,186000,clean,automatic,4wd,wagon,white
Pitt,2,13995,2016,excellent,4 cylinders,gas,81000,clean,automatic,fwd,SUV,black
Pitt,2,4995,2001,good,6 cylinders,gas,264845,clean,automatic,4wd,truck,blue
Pitt,2,14295,2010,excellent,8 cylinders,gas,126777,clean,automatic,4wd,SUV,white
Pitt,2,19500,1979,like new,8 cylinders,gas,64818,clean,automatic,rwd,truck,red
Pitt,2,2500,2004,good,4 cylinders,gas,22000,clean,automatic,fwd,SUV,grey
Pitt,2,2100,2003,excellent,4 cylinders,gas,210000,clean,automatic,fwd,coupe,black
Pitt,2,1500,2000,salvage,8 cylinders,gas,180000,salvage,automatic,rwd,sedan,red
Pitt,2,7500,2000,excellent,8 cylinders,gas,119882.3653,clean,manual,4wd,pickup,white
Pitt,2,6000,2002,excellent,6 cylinders,gas,110000,clean,automatic,rwd,pickup,white
Pitt,2,25495,2009,good,8 cylinders,diesel,140860,clean,automatic,4wd,truck,black
Pitt,2,4000,1968,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,truck,silver
Pitt,2,13500,2011,good,6 cylinders,gas,173000,clean,automatic,4wd,SUV,red
Pitt,2,10500,2011,excellent,6 cylinders,gas,44383,clean,automatic,fwd,sedan,silver
Pitt,2,1500,1995,fair,6 cylinders,gas,2.00E+05,clean,automatic,rwd,sedan,custom
Pitt,2,3495,2004,excellent,6 cylinders,gas,70610,clean,automatic,fwd,sedan,white
Pitt,2,13750,2014,good,6 cylinders,gas,88000,lien,manual,fwd,SUV,custom
Pitt,2,10000,1963,good,8 cylinders,gas,119882.4,clean,automatic,rwd,sedan,red
Pitt,2,31500,2017,like new,6 cylinders,gas,14000,clean,automatic,rwd,SUV,black
Pitt,2,5000,2006,good,5 cylinders,gas,180000,clean,automatic,fwd,SUV,black
Pitt,2,8995,2008,excellent,8 cylinders,gas,137315,clean,automatic,rwd,sedan,black
Pitt,2,9295,2010,excellent,6 cylinders,gas,125615,clean,automatic,4wd,SUV,blue
Pitt,2,25995,2011,good,8 cylinders,diesel,147973,clean,automatic,4wd,truck,white
Pitt,2,9495,2001,excellent,6 cylinders,gas,178174,clean,automatic,rwd,truck,silver
Pitt,2,3000,2008,excellent,6 cylinders,gas,169000,clean,automatic,fwd,sedan,black
Pitt,2,3000,1996,fair,4 cylinders,gas,265000,clean,manual,rwd,pickup,white
Pitt,2,825,2000,fair,6 cylinders,gas,160000,clean,automatic,fwd,mini-van,grey
Pitt,2,19500,1979,like new,8 cylinders,gas,64818,clean,automatic,rwd,pickup,red
Pitt,2,3000,2001,fair,6 cylinders,gas,142000,clean,automatic,rwd,convertible,silver
Pitt,2,9500,2007,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,truck,silver
Pitt,2,1800,2002,like new,6 cylinders,gas,199081,clean,automatic,rwd,coupe,grey
Pitt,2,5495,2007,excellent,4 cylinders,hybrid,151499,clean,automatic,fwd,sedan,yellow
Pitt,2,7500,2009,good,6 cylinders,gas,121000,clean,automatic,rwd,coupe,silver
Pitt,2,7495,2007,excellent,6 cylinders,gas,142397,clean,automatic,fwd,mini-van,grey
Pitt,2,10995,2007,good,8 cylinders,gas,196000,clean,automatic,4wd,SUV,white
Pitt,2,10000,2004,good,6 cylinders,gas,147945,clean,automatic,4wd,SUV,black
Pitt,2,5250,2005,excellent,6 cylinders,gas,207000,clean,automatic,rwd,pickup,white
Pitt,2,1800,1999,like new,4 cylinders,gas,2.00E+05,clean,automatic,fwd,sedan,brown
Pitt,2,1800,2002,like new,6 cylinders,gas,199905,clean,automatic,fwd,coupe,grey
Polk,2,2950,1997,good,4 cylinders,gas,159000,clean,automatic,4wd,SUV,green
Polk,2,9200,2013,good,4 cylinders,gas,102000,clean,automatic,4wd,SUV,black
Polk,2,8700,2004,excellent,8 cylinders,gas,202000,clean,automatic,4wd,SUV,white
Polk,2,5800,1992,good,4 cylinders,gas,38751,clean,manual,4wd,truck,white
Polk,2,29000,1930,excellent,4 cylinders,gas,40,clean,manual,rwd,convertible,black
Polk,2,12000,2010,excellent,6 cylinders,gas,155000,clean,automatic,4wd,SUV,silver
Polk,2,2000,1997,good,4 cylinders,gas,119882.3653,clean,manual,fwd,hatchback,red
Polk,2,13000,2004,excellent,8 cylinders,diesel,187000,clean,automatic,4wd,pickup,blue
Polk,2,14500,1997,excellent,8 cylinders,diesel,119882.3653,clean,automatic,rwd,pickup,white
Polk,2,2500,2005,good,6 cylinders,gas,201000,clean,automatic,fwd,coupe,black
Polk,2,20000,2011,like new,6 cylinders,gas,22597,clean,automatic,4wd,offroad,orange
Polk,2,3700,2000,good,8 cylinders,gas,160000,clean,automatic,rwd,sedan,white
Polk,2,4000,2001,good,6 cylinders,gas,250946,clean,automatic,fwd,SUV,green
Polk,2,5800,1992,good,4 cylinders,gas,38751,clean,manual,4wd,truck,white
Polk,2,4500,1997,excellent,4 cylinders,gas,142000,lien,manual,4wd,wagon,grey
Polk,2,13500,1998,excellent,6 cylinders,gas,31000,clean,manual,rwd,convertible,black
Polk,2,12400,2006,excellent,8 cylinders,gas,121700,clean,automatic,4wd,truck,grey
Polk,2,4000,2001,good,6 cylinders,gas,250946,clean,automatic,fwd,SUV,green
Polk,2,2000,1997,good,4 cylinders,gas,119882.4,clean,manual,fwd,hatchback,red
Polk,2,4000,2001,fair,8 cylinders,gas,189500,clean,manual,rwd,sedan,silver
Polk,2,5000,1999,good,6 cylinders,gas,117000,clean,manual,rwd,convertible,purple
Polk,2,2000,1997,good,4 cylinders,gas,119882.3653,clean,manual,fwd,hatchback,red
Polk,2,2500,2005,good,6 cylinders,gas,201000,clean,automatic,fwd,coupe,black
Polk,2,1550,1990,good,4 cylinders,gas,230,clean,automatic,fwd,sedan,white
Polk,2,13000,2006,excellent,4 cylinders,gas,119882.3653,clean,automatic,4wd,truck,white
Polk,2,25500,2006,excellent,6 cylinders,diesel,139232,clean,automatic,4wd,truck,silver
Polk,2,26500,2012,excellent,8 cylinders,gas,92000,lien,automatic,4wd,truck,white
Polk,2,7800,2013,good,4 cylinders,gas,103000,clean,automatic,4wd,SUV,black
Polk,2,3000,2001,good,4 cylinders,gas,193000,clean,manual,fwd,sedan,green
Polk,2,15000,1999,excellent,8 cylinders,diesel,159000,clean,automatic,4wd,truck,red
Polk,2,2000,2006,good,4 cylinders,gas,216400,salvage,manual,fwd,sedan,silver
Randolph,2,26985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,11500,2005,good,8 cylinders,diesel,153250,clean,automatic,4wd,pickup,white
Randolph,2,9500,2010,good,4 cylinders,gas,142562,clean,automatic,fwd,SUV,silver
Randolph,2,4500,2008,excellent,4 cylinders,gas,119882.3653,clean,manual,rwd,truck,white
Randolph,2,9500,2001,good,8 cylinders,gas,130000,clean,manual,rwd,coupe,black
Randolph,2,550,1987,good,4 cylinders,gas,119882.4,clean,automatic,fwd,sedan,blue
Randolph,2,6000,1996,fair,8 cylinders,gas,160000,clean,automatic,4wd,truck,red
Randolph,2,27485,2015,excellent,6 cylinders,diesel,91266,clean,automatic,4wd,truck,red
Randolph,2,18000,1976,excellent,8 cylinders,gas,99600,clean,automatic,rwd,convertible,yellow
Randolph,2,21485,2011,excellent,8 cylinders,diesel,203687,clean,automatic,4wd,truck,silver
Randolph,2,2500,1996,good,6 cylinders,gas,119882.4,clean,manual,4wd,pickup,blue
Randolph,2,5999,2007,good,4 cylinders,gas,119882.4,clean,automatic,fwd,sedan,blue
Randolph,2,15999,2015,excellent,4 cylinders,gas,33605,clean,automatic,fwd,SUV,white
Randolph,2,14985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,4100,1979,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,red
Randolph,2,20950,2010,excellent,8 cylinders,gas,119882.3653,clean,automatic,4wd,pickup,silver
Randolph,2,4295,2004,good,6 cylinders,gas,1256306,clean,automatic,4wd,SUV,black
Randolph,2,13985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,3000,1998,excellent,4 cylinders,gas,160000,clean,manual,rwd,truck,white
Randolph,2,20000,1972,like new,8 cylinders,gas,33413,clean,automatic,rwd,coupe,black
Randolph,2,2500,1958,fair,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
